REACHABLE quiz boards (full focus x discovered enumeration) = 1857
boards containing a dead end: 867/1857
  問星鳴 (門口日生口鳥) stuck=1/2 dupStuck=0 first@n=501 focus=問
  聞星鳴 (門耳日生口鳥) stuck=2/3 dupStuck=0 first@n=501 focus=耳
  間星鳴 (門日日生口鳥) stuck=1/2 dupStuck=0 first@n=501 focus=間
  好林鳴 (女子木木口鳥) stuck=1/2 dupStuck=0 first@n=501 focus=女
  天林鳴 (一大木木口鳥) stuck=1/2 dupStuck=0 first@n=501 focus=大
  聞林鳴 (門耳木木口鳥) stuck=1/2 dupStuck=0 first@n=501 focus=耳
  間林鳴 (門日木木口鳥) stuck=1/2 dupStuck=0 first@n=501 focus=間
  校相鳴 (木交木目口鳥) stuck=1/2 dupStuck=0 first@n=501 focus=交
  李相鳴 (木子木目口鳥) stuck=1/2 dupStuck=0 first@n=501 focus=李
  本相鳴 (木一木目口鳥) stuck=1/2 dupStuck=0 first@n=501 focus=本
  好相鳴 (女子木目口鳥) stuck=1/2 dupStuck=0 first@n=501 focus=女
  天相鳴 (一大木目口鳥) stuck=1/2 dupStuck=0 first@n=501 focus=大
  聞相鳴 (門耳木目口鳥) stuck=1/2 dupStuck=0 first@n=501 focus=耳
  間相鳴 (門日木目口鳥) stuck=1/2 dupStuck=0 first@n=501 focus=間
  相校鳴 (木目木交口鳥) stuck=1/2 dupStuck=0 first@n=501 focus=目
  李校鳴 (木子木交口鳥) stuck=1/2 dupStuck=0 first@n=501 focus=李
  本校鳴 (木一木交口鳥) stuck=1/2 dupStuck=0 first@n=501 focus=本
  好校鳴 (女子木交口鳥) stuck=1/2 dupStuck=0 first@n=501 focus=女
  天校鳴 (一大木交口鳥) stuck=1/2 dupStuck=0 first@n=501 focus=大
  聞校鳴 (門耳木交口鳥) stuck=1/2 dupStuck=0 first@n=501 focus=耳
  間校鳴 (門日木交口鳥) stuck=1/2 dupStuck=0 first@n=501 focus=間
  相李鳴 (木目木子口鳥) stuck=1/2 dupStuck=0 first@n=501 focus=目
  校李鳴 (木交木子口鳥) stuck=1/2 dupStuck=0 first@n=501 focus=交
  本李鳴 (木一木子口鳥) stuck=1/2 dupStuck=0 first@n=501 focus=本
  天李鳴 (一大木子口鳥) stuck=1/2 dupStuck=0 first@n=501 focus=大
  聞李鳴 (門耳木子口鳥) stuck=1/2 dupStuck=0 first@n=501 focus=耳
  間李鳴 (門日木子口鳥) stuck=1/2 dupStuck=0 first@n=501 focus=間
  相本鳴 (木目木一口鳥) stuck=1/2 dupStuck=0 first@n=501 focus=目
  校本鳴 (木交木一口鳥) stuck=1/2 dupStuck=0 first@n=501 focus=交
  李本鳴 (木子木一口鳥) stuck=1/2 dupStuck=0 first@n=501 focus=李
  好本鳴 (女子木一口鳥) stuck=1/2 dupStuck=0 first@n=501 focus=女
  聞本鳴 (門耳木一口鳥) stuck=1/2 dupStuck=0 first@n=501 focus=耳
  間本鳴 (門日木一口鳥) stuck=1/2 dupStuck=0 first@n=501 focus=間
  林好鳴 (木木女子口鳥) stuck=1/2 dupStuck=0 first@n=501 focus=林
  相好鳴 (木目女子口鳥) stuck=1/2 dupStuck=0 first@n=501 focus=目
  校好鳴 (木交女子口鳥) stuck=1/2 dupStuck=0 first@n=501 focus=交
  本好鳴 (木一女子口鳥) stuck=1/2 dupStuck=0 first@n=501 focus=本
  聞好鳴 (門耳女子口鳥) stuck=1/2 dupStuck=0 first@n=501 focus=耳
  間好鳴 (門日女子口鳥) stuck=1/2 dupStuck=0 first@n=501 focus=間
  林天鳴 (木木一大口鳥) stuck=1/2 dupStuck=0 first@n=501 focus=林
  相天鳴 (木目一大口鳥) stuck=1/2 dupStuck=0 first@n=501 focus=目
  校天鳴 (木交一大口鳥) stuck=1/2 dupStuck=0 first@n=501 focus=交
  李天鳴 (木子一大口鳥) stuck=1/2 dupStuck=0 first@n=501 focus=李
  聞天鳴 (門耳一大口鳥) stuck=1/2 dupStuck=0 first@n=501 focus=耳
  間天鳴 (門日一大口鳥) stuck=1/2 dupStuck=0 first@n=501 focus=間
  明問鳴 (日月門口口鳥) stuck=1/2 dupStuck=0 first@n=501 focus=月
  星問鳴 (日生門口口鳥) stuck=1/2 dupStuck=0 first@n=501 focus=生
  聞問鳴 (門耳門口口鳥) stuck=1/2 dupStuck=1 first@n=501 focus=耳
  間問鳴 (門日門口口鳥) stuck=1/2 dupStuck=1 first@n=501 focus=間
  明聞鳴 (日月門耳口鳥) stuck=2/3 dupStuck=0 first@n=501 focus=月
  星聞鳴 (日生門耳口鳥) stuck=2/3 dupStuck=0 first@n=501 focus=生
  林聞鳴 (木木門耳口鳥) stuck=1/2 dupStuck=0 first@n=501 focus=林
  相聞鳴 (木目門耳口鳥) stuck=1/2 dupStuck=0 first@n=501 focus=目
  校聞鳴 (木交門耳口鳥) stuck=1/2 dupStuck=0 first@n=501 focus=交
  李聞鳴 (木子門耳口鳥) stuck=1/2 dupStuck=0 first@n=501 focus=李
  本聞鳴 (木一門耳口鳥) stuck=1/2 dupStuck=0 first@n=501 focus=本
  好聞鳴 (女子門耳口鳥) stuck=1/2 dupStuck=0 first@n=501 focus=女
  天聞鳴 (一大門耳口鳥) stuck=1/2 dupStuck=0 first@n=501 focus=大
  問聞鳴 (門口門耳口鳥) stuck=1/2 dupStuck=1 first@n=501 focus=問
  間聞鳴 (門日門耳口鳥) stuck=2/3 dupStuck=0 first@n=501 focus=間
  請聞鳴 (言靑門耳口鳥) stuck=1/2 dupStuck=0 first@n=501 focus=言
  鮮聞鳴 (魚羊門耳口鳥) stuck=1/2 dupStuck=0 first@n=501 focus=魚
  明間鳴 (日月門日口鳥) stuck=1/2 dupStuck=0 first@n=501 focus=月
  星間鳴 (日生門日口鳥) stuck=1/2 dupStuck=0 first@n=501 focus=生
  林間鳴 (木木門日口鳥) stuck=1/2 dupStuck=0 first@n=501 focus=林
  相間鳴 (木目門日口鳥) stuck=1/2 dupStuck=0 first@n=501 focus=目
  校間鳴 (木交門日口鳥) stuck=1/2 dupStuck=0 first@n=501 focus=交
  李間鳴 (木子門日口鳥) stuck=1/2 dupStuck=0 first@n=501 focus=李
  本間鳴 (木一門日口鳥) stuck=1/2 dupStuck=0 first@n=501 focus=本
  好間鳴 (女子門日口鳥) stuck=1/2 dupStuck=0 first@n=501 focus=女
  天間鳴 (一大門日口鳥) stuck=1/2 dupStuck=0 first@n=501 focus=大
  問間鳴 (門口門日口鳥) stuck=1/2 dupStuck=1 first@n=501 focus=問
  聞間鳴 (門耳門日口鳥) stuck=2/3 dupStuck=0 first@n=501 focus=耳
  請間鳴 (言靑門日口鳥) stuck=1/2 dupStuck=0 first@n=501 focus=言
  鮮間鳴 (魚羊門日口鳥) stuck=1/2 dupStuck=0 first@n=501 focus=魚
  聞請鳴 (門耳言靑口鳥) stuck=1/2 dupStuck=0 first@n=501 focus=耳
  間請鳴 (門日言靑口鳥) stuck=1/2 dupStuck=0 first@n=501 focus=間
  問鳴時 (門口口鳥日寺) stuck=1/2 dupStuck=0 first@n=773 focus=口
  問時明 (門口日寺日月) stuck=2/3 dupStuck=0 first@n=773 focus=問
  聞時明 (門耳日寺日月) stuck=2/3 dupStuck=0 first@n=773 focus=耳
  問明時 (門口日月日寺) stuck=2/3 dupStuck=0 first@n=773 focus=問
  聞明時 (門耳日月日寺) stuck=2/3 dupStuck=0 first@n=773 focus=耳
  問星時 (門口日生日寺) stuck=2/3 dupStuck=0 first@n=773 focus=問
  聞星時 (門耳日生日寺) stuck=2/3 dupStuck=0 first@n=773 focus=耳
  好時林 (女子日寺木木) stuck=1/2 dupStuck=0 first@n=773 focus=女
  天時林 (一大日寺木木) stuck=1/2 dupStuck=0 first@n=773 focus=大
  問時林 (門口日寺木木) stuck=1/2 dupStuck=0 first@n=773 focus=問
  聞時林 (門耳日寺木木) stuck=1/2 dupStuck=0 first@n=773 focus=耳
  校時相 (木交日寺木目) stuck=1/2 dupStuck=0 first@n=773 focus=交
  李時相 (木子日寺木目) stuck=1/2 dupStuck=0 first@n=773 focus=李
  本時相 (木一日寺木目) stuck=1/2 dupStuck=0 first@n=773 focus=本
  好時相 (女子日寺木目) stuck=1/2 dupStuck=0 first@n=773 focus=女
  天時相 (一大日寺木目) stuck=1/2 dupStuck=0 first@n=773 focus=大
  問時相 (門口日寺木目) stuck=1/2 dupStuck=0 first@n=773 focus=問
  聞時相 (門耳日寺木目) stuck=1/2 dupStuck=0 first@n=773 focus=耳
  相時校 (木目日寺木交) stuck=1/2 dupStuck=0 first@n=773 focus=目
  李時校 (木子日寺木交) stuck=1/2 dupStuck=0 first@n=773 focus=李
  本時校 (木一日寺木交) stuck=1/2 dupStuck=0 first@n=773 focus=本
  好時校 (女子日寺木交) stuck=1/2 dupStuck=0 first@n=773 focus=女
  天時校 (一大日寺木交) stuck=1/2 dupStuck=0 first@n=773 focus=大
  問時校 (門口日寺木交) stuck=1/2 dupStuck=0 first@n=773 focus=問
  聞時校 (門耳日寺木交) stuck=1/2 dupStuck=0 first@n=773 focus=耳
  時相校 (日寺木目木交) stuck=1/2 dupStuck=0 first@n=773 focus=寺
  相時李 (木目日寺木子) stuck=1/2 dupStuck=0 first@n=773 focus=目
  校時李 (木交日寺木子) stuck=1/2 dupStuck=0 first@n=773 focus=交
  本時李 (木一日寺木子) stuck=1/2 dupStuck=0 first@n=773 focus=本
  天時李 (一大日寺木子) stuck=1/2 dupStuck=0 first@n=773 focus=大
  問時李 (門口日寺木子) stuck=1/2 dupStuck=0 first@n=773 focus=問
  聞時李 (門耳日寺木子) stuck=1/2 dupStuck=0 first@n=773 focus=耳
  時相李 (日寺木目木子) stuck=1/2 dupStuck=0 first@n=773 focus=寺
  時校李 (日寺木交木子) stuck=1/2 dupStuck=0 first@n=773 focus=寺
  相時本 (木目日寺木一) stuck=1/2 dupStuck=0 first@n=773 focus=目
  校時本 (木交日寺木一) stuck=1/2 dupStuck=0 first@n=773 focus=交
  李時本 (木子日寺木一) stuck=1/2 dupStuck=0 first@n=773 focus=李
  好時本 (女子日寺木一) stuck=1/2 dupStuck=0 first@n=773 focus=女
  問時本 (門口日寺木一) stuck=1/2 dupStuck=0 first@n=773 focus=問
  聞時本 (門耳日寺木一) stuck=1/2 dupStuck=0 first@n=773 focus=耳
  時相本 (日寺木目木一) stuck=1/2 dupStuck=0 first@n=773 focus=寺
  時校本 (日寺木交木一) stuck=1/2 dupStuck=0 first@n=773 focus=寺
  時李本 (日寺木子木一) stuck=1/2 dupStuck=0 first@n=773 focus=寺
  林時好 (木木日寺女子) stuck=1/2 dupStuck=0 first@n=773 focus=林
  相時好 (木目日寺女子) stuck=1/2 dupStuck=0 first@n=773 focus=目
  校時好 (木交日寺女子) stuck=1/2 dupStuck=0 first@n=773 focus=交
  本時好 (木一日寺女子) stuck=1/2 dupStuck=0 first@n=773 focus=本
  問時好 (門口日寺女子) stuck=1/2 dupStuck=0 first@n=773 focus=問
  聞時好 (門耳日寺女子) stuck=1/2 dupStuck=0 first@n=773 focus=耳
  時林好 (日寺木木女子) stuck=1/2 dupStuck=0 first@n=773 focus=寺
  時相好 (日寺木目女子) stuck=1/2 dupStuck=0 first@n=773 focus=寺
  時校好 (日寺木交女子) stuck=1/2 dupStuck=0 first@n=773 focus=寺
  時本好 (日寺木一女子) stuck=1/2 dupStuck=0 first@n=773 focus=寺
  林時天 (木木日寺一大) stuck=1/2 dupStuck=0 first@n=773 focus=林
  相時天 (木目日寺一大) stuck=1/2 dupStuck=0 first@n=773 focus=目
  校時天 (木交日寺一大) stuck=1/2 dupStuck=0 first@n=773 focus=交
  李時天 (木子日寺一大) stuck=1/2 dupStuck=0 first@n=773 focus=李
  問時天 (門口日寺一大) stuck=1/2 dupStuck=0 first@n=773 focus=問
  聞時天 (門耳日寺一大) stuck=1/2 dupStuck=0 first@n=773 focus=耳
  時林天 (日寺木木一大) stuck=1/2 dupStuck=0 first@n=773 focus=寺
  時相天 (日寺木目一大) stuck=1/2 dupStuck=0 first@n=773 focus=寺
  時校天 (日寺木交一大) stuck=1/2 dupStuck=0 first@n=773 focus=寺
  時李天 (日寺木子一大) stuck=1/2 dupStuck=0 first@n=773 focus=寺
  時問明 (日寺門口日月) stuck=2/3 dupStuck=0 first@n=773 focus=寺
  時明問 (日寺日月門口) stuck=2/3 dupStuck=0 first@n=773 focus=寺
  時星問 (日寺日生門口) stuck=2/3 dupStuck=0 first@n=773 focus=寺
  明時問 (日月日寺門口) stuck=2/3 dupStuck=0 first@n=773 focus=月
  星時問 (日生日寺門口) stuck=2/3 dupStuck=0 first@n=773 focus=生
  林時問 (木木日寺門口) stuck=1/2 dupStuck=0 first@n=773 focus=林
  相時問 (木目日寺門口) stuck=1/2 dupStuck=0 first@n=773 focus=目
  校時問 (木交日寺門口) stuck=1/2 dupStuck=0 first@n=773 focus=交
  李時問 (木子日寺門口) stuck=1/2 dupStuck=0 first@n=773 focus=李
  本時問 (木一日寺門口) stuck=1/2 dupStuck=0 first@n=773 focus=本
  好時問 (女子日寺門口) stuck=1/2 dupStuck=0 first@n=773 focus=女
  天時問 (一大日寺門口) stuck=1/2 dupStuck=0 first@n=773 focus=大
  聞時問 (門耳日寺門口) stuck=2/3 dupStuck=0 first@n=773 focus=耳
  間時問 (門日日寺門口) stuck=1/2 dupStuck=1 first@n=773 focus=間
  請時問 (言靑日寺門口) stuck=1/2 dupStuck=0 first@n=773 focus=言
  鳴時問 (口鳥日寺門口) stuck=1/2 dupStuck=0 first@n=773 focus=鳥
  鮮時問 (魚羊日寺門口) stuck=1/2 dupStuck=0 first@n=773 focus=魚
  時林問 (日寺木木門口) stuck=1/2 dupStuck=0 first@n=773 focus=寺
  時相問 (日寺木目門口) stuck=1/2 dupStuck=0 first@n=773 focus=寺
  時校問 (日寺木交門口) stuck=1/2 dupStuck=0 first@n=773 focus=寺
  時李問 (日寺木子門口) stuck=1/2 dupStuck=0 first@n=773 focus=寺
  時本問 (日寺木一門口) stuck=1/2 dupStuck=0 first@n=773 focus=寺
  時好問 (日寺女子門口) stuck=1/2 dupStuck=0 first@n=773 focus=寺
  時天問 (日寺一大門口) stuck=1/2 dupStuck=0 first@n=773 focus=寺
  時聞明 (日寺門耳日月) stuck=2/3 dupStuck=0 first@n=773 focus=寺
  時明聞 (日寺日月門耳) stuck=2/3 dupStuck=0 first@n=773 focus=寺
  時星聞 (日寺日生門耳) stuck=2/3 dupStuck=0 first@n=773 focus=寺
  明時聞 (日月日寺門耳) stuck=2/3 dupStuck=0 first@n=773 focus=月
  星時聞 (日生日寺門耳) stuck=2/3 dupStuck=0 first@n=773 focus=生
  林時聞 (木木日寺門耳) stuck=1/2 dupStuck=0 first@n=773 focus=林
  相時聞 (木目日寺門耳) stuck=1/2 dupStuck=0 first@n=773 focus=目
  校時聞 (木交日寺門耳) stuck=1/2 dupStuck=0 first@n=773 focus=交
  李時聞 (木子日寺門耳) stuck=1/2 dupStuck=0 first@n=773 focus=李
  本時聞 (木一日寺門耳) stuck=1/2 dupStuck=0 first@n=773 focus=本
  好時聞 (女子日寺門耳) stuck=1/2 dupStuck=0 first@n=773 focus=女
  天時聞 (一大日寺門耳) stuck=1/2 dupStuck=0 first@n=773 focus=大
  問時聞 (門口日寺門耳) stuck=2/3 dupStuck=0 first@n=773 focus=問
  間時聞 (門日日寺門耳) stuck=1/2 dupStuck=1 first@n=773 focus=間
  請時聞 (言靑日寺門耳) stuck=1/2 dupStuck=0 first@n=773 focus=言
  鳴時聞 (口鳥日寺門耳) stuck=2/3 dupStuck=0 first@n=773 focus=鳥
  鮮時聞 (魚羊日寺門耳) stuck=1/2 dupStuck=0 first@n=773 focus=魚
  時林聞 (日寺木木門耳) stuck=1/2 dupStuck=0 first@n=773 focus=寺
  時相聞 (日寺木目門耳) stuck=1/2 dupStuck=0 first@n=773 focus=寺
  時校聞 (日寺木交門耳) stuck=1/2 dupStuck=0 first@n=773 focus=寺
  時李聞 (日寺木子門耳) stuck=1/2 dupStuck=0 first@n=773 focus=寺
  時本聞 (日寺木一門耳) stuck=1/2 dupStuck=0 first@n=773 focus=寺
  時好聞 (日寺女子門耳) stuck=1/2 dupStuck=0 first@n=773 focus=寺
  時天聞 (日寺一大門耳) stuck=1/2 dupStuck=0 first@n=773 focus=寺
  時問聞 (日寺門口門耳) stuck=2/3 dupStuck=0 first@n=773 focus=寺
  問時間 (門口日寺門日) stuck=1/2 dupStuck=1 first@n=773 focus=問
  聞時間 (門耳日寺門日) stuck=1/2 dupStuck=1 first@n=773 focus=耳
  鳴時間 (口鳥日寺門日) stuck=1/2 dupStuck=0 first@n=773 focus=鳥
  時問間 (日寺門口門日) stuck=1/2 dupStuck=1 first@n=773 focus=寺
  時聞間 (日寺門耳門日) stuck=1/2 dupStuck=1 first@n=773 focus=寺
  問時請 (門口日寺言靑) stuck=1/2 dupStuck=0 first@n=773 focus=問
  聞時請 (門耳日寺言靑) stuck=1/2 dupStuck=0 first@n=773 focus=耳
  時問請 (日寺門口言靑) stuck=1/2 dupStuck=0 first@n=773 focus=寺
  時聞請 (日寺門耳言靑) stuck=1/2 dupStuck=0 first@n=773 focus=寺
learn steps with a non-empty board: 997/1000; of those, on a board with a dead end: 4
board frequency across the 1000 learn steps:
  明星林: 742
  明星時: 226
  明: 2
  明林本: 2
  星明林: 2
  間明星: 2
  問明星: 2
  請明星: 2
  相明星: 2
  鮮明星: 2
  鳴明星: 2
  林本明: 1
  天明林: 1
  李好明: 1
  林明星: 1
  天明星: 1
  校明星: 1
  李明星: 1
  本明星: 1
  聞明星: 1
  好明星: 1
  時明星: 1
